,text,cleaned,polarity,subjectivity,sentiment,neg,neu,pos,compound,text_len,text_word_count
579,"Mason Mount is in discussions over a new deal at #Chelsea, which could see his wages reach £300,000-a-week. (Mail)",mason mount is in discussions over new deal at chelsea which could see his wages reach 300 000 week mail ,0.13636363636363635,0.45454545454545453,neutral,0.0,0.945,0.055,0.0258,105,20
580,"Pay up @todd_boehly 💰

#Chelsea #WestHam #Rice https://t.co/8LtfNS7cwd",pay up boehly chelsea westham rice ,0.0,0.0,negative,0.219,0.781,0.0,-0.1027,35,6
581,"#ACMilan would like to sign Hakim Ziyech on loan with the option to buy, but Chelsea has never opened up to this formula. However, the situation could change if #Chelsea were to complete the signing of Cristiano Ronaldo. (Mediaset)", acmilan would like to sign hakim ziyech on loan with the option to buy but chelsea has never opened up to this formula however the situation could change if chelsea were to complete the signing of cristiano ronaldo mediaset ,0.1,0.4,positive,0.0,0.956,0.044,0.1901,225,39
582,"#ACMilan would like to sign Hakim Ziyech on loan with the option to buy, but Chelsea has never opened up to this formula. However, the situation could change if #Chelsea were to complete the signing of Cristiano Ronaldo. (Mediaset)", acmilan would like to sign hakim ziyech on loan with the option to buy but chelsea has never opened up to this formula however the situation could change if chelsea were to complete the signing of cristiano ronaldo mediaset ,0.1,0.4,positive,0.0,0.956,0.044,0.1901,225,39
583,"Corriere Dello Sport editor Ivan Zazzaroni: “When Cristiano decided to leave Turin, he was convinced that the whole world was waiting for him. He found himself a step away from #Chelsea, the club had reached an agreement with Jorge Mendes, but found strong opposition from Tuchel”",corriere dello sport editor ivan zazzaroni when cristiano decided to leave turin he was convinced that the whole world was waiting for him he found himself step away from chelsea the club had reached an agreement with jorge mendes but found strong opposition from tuchel ,0.31666666666666665,0.5666666666666667,positive,0.022,0.789,0.189,0.8176,271,45
584,Is it a coincidence the year after #NUFC are bought that 3 of the famous top six are for sale/sold? #chelsea #ManUtd #LIVERPOOL,is it coincidence the year after nufc are bought that 3 of the famous top six are for sale sold chelsea manutd liverpool,0.5,0.75,positive,0.0,0.921,0.079,0.2023,120,23
585,"@nabulsio And like I said, these are multiples ALREADY being paid…

…#ManCity implied $4.8B deal a few yrs back implied maybe a 7x revenue multiple, the $5.2B #Chelsea deal was close to 10x revenues &amp; a pot’l £4B #Liverpool deal wd be an 8.2x revenue multiple.", and like said these are multiples already being paid mancity implied 4 8b deal few yrs back implied maybe 7x revenue multiple the 5 2b chelsea deal was close to 10x revenues amp pot 4b liverpool deal wd be an 8 2x revenue multiple ,-0.05,0.025,positive,0.0,0.863,0.137,0.7351,232,44
586,"""My expectation is that in January it's not going to be an easy one for #Chelsea to sign [Southampton midfielder] Roméo Lavia, maybe in the summer.""

(@FabrizioRomano via @GiveMeSport)", my expectation is that in january it not going to be an easy one for chelsea to sign southampton midfielder rom lavia maybe in the summer via ,0.43333333333333335,0.8333333333333334,positive,0.0,0.9,0.1,0.4404,143,27
587,"“So now to bring in also Roméo Lavia from the same club could be something not so easy.
So, my expectation is that in January is not going to be an easy one [for #Chelsea] for Roméo Lavia, maybe in the summer.”
#CFC

@FabrizioRomano via @GiveMeSport", so now to bring in also rom lavia from the same club could be something not so easy so my expectation is that in january is not going to be an easy one for chelsea for rom lavia maybe in the summer cfc via ,0.2888888888888889,0.5972222222222222,negative,0.126,0.874,0.0,-0.7233,207,44
588,"“Although Gordon is definitely a player that is still on #Chelsea’s radar, I think he’s fallen down the pecking order a little bit because, in that position, even though he’s quite versatile,...
#CFC

@JacobsBen via @GiveMeSport", although gordon is definitely player that is still on chelsea radar think he fallen down the pecking order little bit because in that position even though he quite versatile cfc via ,-0.11435185185185186,0.42962962962962964,positive,0.073,0.848,0.079,0.0516,183,31
589,👋😁  🔷DONT MISS THE #ChelseaFollowTrain 🚂  I'll be connecting the #Chelsea  fanbase together 💎🔻🌍 https://t.co/mOXBYmXmOL  #Chelseafc #Cfc, dont miss the chelseafollowtrain ll be connecting the chelsea fanbase together chelseafc cfc,0.0,0.0,positive,0.0,0.893,0.107,0.1139,93,13
590,"Mason Mount is in discussions over a new deal at #Chelsea, which could see his wages reach £300,000-a-week.
#CFC

@SamiMokbel81_DM @AdrianJKajumba",mason mount is in discussions over new deal at chelsea which could see his wages reach 300 000 week cfc dm ,0.13636363636363635,0.45454545454545453,neutral,0.0,0.948,0.052,0.0258,107,21
591,"Jude Bellingham will spark a £130m bidding war between Man City, United, Liverpool, #Chelsea and Real Madrid next summer after World Cup heroics against Iran.
#CFC

@SamiMokbel81_DM @AdrianJKajumba",jude bellingham will spark 130m bidding war between man city united liverpool chelsea and real madrid next summer after world cup heroics against iran cfc dm ,0.1,0.15000000000000002,positive,0.115,0.647,0.238,0.4939,158,26
592,"AMC's Best Day Hikes in the Berkshires: Four-Season Guide to 50 of the Best Trails in Western M BS4TJUD

https://t.co/9GZkEt9e7w

#argentina #shipping #unisex #address #heart #i195 #respect #cam #chelsea #riser #dcsaa #yarmouth #android #style #winston https://t.co/NgbepOm3iI",amc best day hikes in the berkshires four season guide to 50 of the best trails in western bs4tjud argentina shipping unisex address heart i195 respect cam chelsea riser dcsaa yarmouth android style winston ,0.6666666666666666,0.19999999999999998,positive,0.0,0.729,0.271,0.91,207,34
593,@DarrenDon01 @yorkiebar121 My thoughts too mate but on Sky tonight they’re saying £5 to £9 billion. Only as much apart as #chelsea made 😂😂😂🎣🎣🎣, my thoughts too mate but on sky tonight they re saying 5 to 9 billion only as much apart as chelsea made ,0.1,0.6,neutral,0.0,1.0,0.0,0.0,106,22
594,"""My expectation is that in January it's not going to be an easy one for #Chelsea to sign [Southampton midfielder] Roméo Lavia, maybe in the summer.""

(@FabrizioRomano via @GiveMeSport)", my expectation is that in january it not going to be an easy one for chelsea to sign southampton midfielder rom lavia maybe in the summer via ,0.43333333333333335,0.8333333333333334,positive,0.0,0.9,0.1,0.4404,143,27
595,"Liverpool got back to winning w...

#premierleague, #livematch, #livestream, #skysports, #lıverpool, #epl, #epl2023, #ManchesterUnited, #lfc, #epltable, #eplfixtures, #liverpool, #chelsea, #Arsenal, #eplresults, #epllivesco...
https://t.co/H7UQSmkklI",liverpool got back to winning premierleague livematch livestream skysports verpool epl epl2023 manchesterunited lfc epltable eplfixtures liverpool chelsea arsenal eplresults epllivesco ,0.25,0.375,positive,0.0,0.855,0.145,0.5267,185,21
596,HR Information and Systems Officer #Permanent F/T @ICR_London #Chelsea #London https://t.co/wxT05VgGLv #Jobs #HumanResources #HRJobs #SQL #XML #DataAnalytics #NotforProfit  #SM1Jobs #SuttonJobs closes 4th Dec,hr information and systems officer permanent t london chelsea london jobs humanresources hrjobs sql xml dataanalytics notforprofit sm1jobs suttonjobs closes 4th dec,0.0,0.0,neutral,0.0,1.0,0.0,0.0,164,22
597,"🚨 #Chelsea Co-Owner Todd Boehly was in Qatar and attended England vs Iran as Jude Bellingham and Declan Rice starred in the display.

#Chelsea have already made in roads into Bellingham’s representatives whilst they face competition for Rice.", chelsea co owner todd boehly was in qatar and attended england vs iran as jude bellingham and declan rice starred in the display chelsea have already made in roads into bellingham representatives whilst they face competition for rice ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,235,38
598,Congratulations 🎊 to former #Chelsea FC striker Olivier Butler Giroud for being the joint top scorer alongside Thierry Henry for the French National 🇫🇷 team with 51 goals. Remember #Chelsea sold him for €1m. Wouldn’t have hit these heights if he was still here though.,congratulations to former chelsea fc striker olivier butler giroud for being the joint top scorer alongside thierry henry for the french national team with 51 goals remember chelsea sold him for 1m wouldn have hit these heights if he was still here though ,0.16666666666666666,0.16666666666666666,positive,0.0,0.878,0.122,0.6908,256,43
599,"#Chelsea are likely to face having to pay around £300k a week to renew Mason Mount given that is what Bellingham &amp; Rice can expect to earn if they do make lucrative moves next summer. 

@TeleFootball", chelsea are likely to face having to pay around 300k week to renew mason mount given that is what bellingham amp rice can expect to earn if they do make lucrative moves next summer ,0.0,0.5,negative,0.041,0.959,0.0,-0.1027,182,34
600,"#Chelsea and Newcastle United are thought to have distanced themselves from moves for Cristiano Ronaldo.

[via @JamesDucker]", chelsea and newcastle united are thought to have distanced themselves from moves for cristiano ronaldo via ,0.0,0.0,positive,0.0,0.843,0.157,0.4215,108,16
601,"🚨BREAKING: #Chelsea HAVE agreed a deal to sign Nkunku at the end of this season. 

West Ham face the prospect of losing Declan Rice for around £70m. 

Via @Mattlaw", breaking chelsea have agreed deal to sign nkunku at the end of this season west ham face the prospect of losing declan rice for around 70m via ,0.0,0.0,positive,0.084,0.777,0.139,0.1779,144,27
602,"#Chelsea have agreed personal terms with Arsen Zakharyan on long term contract and that is sealed since last summer, negotiations with Dinamo Moscow will continue to complete the deal in 2023.

#Chelsea are still feelingconfident
#CFC #Transfers 
[via @FabrizioRomano] https://t.co/QgK6hPGnek", chelsea have agreed personal terms with arsen zakharyan on long term contract and that is sealed since last summer negotiations with dinamo moscow will continue to complete the deal in 2023 chelsea are still feelingconfident cfc transfers via ,0.0125,0.29166666666666663,positive,0.0,0.946,0.054,0.2732,244,38
603,The stunning @Ang3lR4t looks better in her #Chelsea shirt than I do #ktbffh #LNGgirlsinfootballtops https://t.co/Jq1k1oXBI1,the stunning looks better in her chelsea shirt than do ktbffh lnggirlsinfootballtops ,0.5,0.75,positive,0.0,0.645,0.355,0.6705,85,12
604,"#Ronaldo #Chelsea
Ronaldo left Manchester United.
Is he the solution for Chelsea? Rumors sais that Potter doesnt want Ronaldo but Boehly is pushing hard.", ronaldo chelsea ronaldo left manchester united is he the solution for chelsea rumors sais that potter doesnt want ronaldo but boehly is pushing hard ,-0.14583333333333334,0.2708333333333333,positive,0.103,0.762,0.135,0.2117,150,24
605,"The problem I have with #Chelsea is that we have this kinda player doing madness in the development team, but the first team coaches don't think he's ready for the first team. https://t.co/LIABnFGW1g",the problem have with chelsea is that we have this kinda player doing madness in the development team but the first team coaches don think he ready for the first team ,0.2333333333333333,0.38888888888888884,positive,0.105,0.802,0.093,0.1486,167,31
606,"Thanks 🤝 to my team, and NORWAY BOARD OF TRUSTEES🤝
⚽⚽⚽⚽⚽⚽⚽⚽⚽⚽
*Have you always recorded failures on games?, Do you want that Winning joy to be on your face? Then message ➡📩📩 me now for today's games🤝*
#Chelsea #Wenger https://t.co/ymnR6SmMtm",thanks to my team and norway board of trustees have you always recorded failures on games do you want that winning joy to be on your face then message me now for today games chelsea wenger ,0.5,0.3833333333333333,positive,0.066,0.656,0.278,0.8271,189,36
607,😁🔵🔵🤩  🔷🚨 TURN MY NOTIFICATIONS ON❗️❗️THE  #Chelseafollowtrain  🚂 ❗️❗️🤝🤝 🌍  #Chelsea  #Cfc, turn my notifications on the chelseafollowtrain chelsea cfc,0.0,0.0,neutral,0.0,1.0,0.0,0.0,60,8
608,"#Chelsea and RB Leipzig have agreed to keep Christopher Nkunku a summer transfer as initially planned, not a January transfer which was also discussed.

(@90min_Football)", chelsea and rb leipzig have agreed to keep christopher nkunku summer transfer as initially planned not january transfer which was also discussed football ,0.0,0.0,positive,0.0,0.913,0.087,0.2732,155,23
609,"ITV Goals Of The Day
November 30th 1991
Chelsea 1-0 Nottm Forest 
Commentator Martin Tyler
#CFC #Chelsea #NFFC https://t.co/jS3x4qv1XW",itv goals of the day november 30th 1991 chelsea 1 0 nottm forest commentator martin tyler cfc chelsea nffc ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,107,19
610,"3-Layer Car Mesh Organizer 6 Pcs Car Seat Headrest Hooks Car Net Pocket Barrier of Backseat Pet Kids 9HIZUG5

https://t.co/bhsp95Y9LU

#colors #conditioner #sweepstakes #tuitutil #cookies #share #barcelona #chelsea #sheetmusic #tweet #shine #coat #girlsare https://t.co/CaCE2Wxi4R",3 layer car mesh organizer 6 pcs car seat headrest hooks car net pocket barrier of backseat pet kids 9hizug5 colors conditioner sweepstakes tuitutil cookies share barcelona chelsea sheetmusic tweet shine coat girlsare ,0.0,0.0,positive,0.046,0.887,0.067,0.1779,218,33
611,"Personally, I will take #CR7𓃵 for the rest of the season... We have nothing to lose. He is free, will bring some positive mentality, and will get us some important goals... For me, I see more positives getting him than not. #ChelseaFC #Chelsea #CFC https://t.co/YHf5Gdfec5",personally will take cr7 for the rest of the season we have nothing to lose he is free will bring some positive mentality and will get us some important goals for me see more positives getting him than not chelseafc chelsea cfc ,0.3054545454545455,0.6290909090909091,positive,0.0,0.716,0.284,0.9281,228,42
612,"Chelsea win 4-2 with a brace from Malik Mothersille, a screamer from Cesare Casadei and a lovely taken goal by Ben Elliott 🤝

The U-21s have just beaten a very impressive League One side 👏 

Into the Round of 16 💙

#CFC | #Chelsea https://t.co/6yKfpOVUxo",chelsea win 4 2 with brace from malik mothersille screamer from cesare casadei and lovely taken goal by ben elliott the 21s have just beaten very impressive league one side into the round of 16 cfc chelsea ,0.5249999999999999,0.6375,positive,0.062,0.689,0.249,0.8553,206,37
613,"Look hear me out. Cristiano Ronaldo to Chelsea! Todd Boehly sign him up for a 6 month contract. Get him in the team, if he plays well and is good for the squad, extend for another year. Simple. World class goal scorer is what #Chelsea need!

#Ronaldo𓃵 #GOAT𓃵 #RonaldoToChelsea",look hear me out cristiano ronaldo to chelsea todd boehly sign him up for 6 month contract get him in the team if he plays well and is good for the squad extend for another year simple world class goal scorer is what chelsea need ronaldo goat ronaldotochelsea,0.35,0.47857142857142865,positive,0.0,0.832,0.168,0.7717,259,48
